Splay,novels/4.txt,come,8,46
BST,novels/4.txt,large,8,33
Splay,novels/4.txt,large,15,33
BST,novels/4.txt,alice,0,399
Splay,novels/4.txt,alice,4,399
BST,novels/4.txt,thought,8,74
Splay,novels/4.txt,thought,16,74
BST,novels/4.txt,looked,7,45
Splay,novels/4.txt,looked,11,45
BST,novels/4.txt,fall,13,7
Splay,novels/4.txt,fall,19,7
BST,novels/4.txt,things,12,31
Splay,novels/4.txt,things,13,31
BST,novels/4.txt,long,5,33
Splay,novels/4.txt,long,4,33
BST,novels/4.txt,t,11,218
Splay,novels/4.txt,t,14,218
BST,novels/4.txt,finger,17,5
Splay,novels/4.txt,finger,12,5
BST,novels/4.txt,own,14,10
Splay,novels/4.txt,own,10,10
BST,novels/4.txt,the,3,1651
Splay,novels/4.txt,the,4,1651
BST,novels/4.txt,history,15,7
Splay,novels/4.txt,history,16,7
BST,novels/4.txt,a,3,637
Splay,novels/4.txt,a,5,637
BST,novels/4.txt,hand,14,21
Splay,novels/4.txt,hand,11,21
BST,novels/4.txt,her,9,248
Splay,novels/4.txt,her,5,248
BST,novels/5.txt,and,5,2811
Splay,novels/5.txt,and,4,2811
BST,novels/5.txt,the,0,5305
Splay,novels/5.txt,the,5,5305
BST,novels/5.txt,in,9,1428
Splay,novels/5.txt,in,11,1428
BST,novels/5.txt,they,4,237
Splay,novels/5.txt,they,6,237
BST,novels/5.txt,traced,13,4
Splay,novels/5.txt,traced,25,4
BST,novels/5.txt,always,12,35
Splay,novels/5.txt,always,15,35
BST,novels/5.txt,unshaken,20,1
Splay,novels/5.txt,unshaken,18,1
BST,novels/5.txt,very,7,94
Splay,novels/5.txt,very,7,94
BST,novels/5.txt,woman,9,104
Splay,novels/5.txt,woman,6,104
BST,novels/5.txt,both,12,37
Splay,novels/5.txt,both,14,37
BST,novels/5.txt,violated,14,3
Splay,novels/5.txt,violated,11,3
BST,novels/5.txt,of,8,3257
Splay,novels/5.txt,of,9,3257
BST,novels/5.txt,era,23,2
Splay,novels/5.txt,era,15,2
BST,novels/5.txt,to,2,1993
Splay,novels/5.txt,to,8,1993
BST,novels/5.txt,it,9,1120
Splay,novels/5.txt,it,8,1120
BST,novels/5.txt,conscience,15,15
Splay,novels/5.txt,conscience,21,15
BST,novels/5.txt,the,0,5305
Splay,novels/5.txt,the,4,5305
BST,novels/5.txt,xviii,14,2
Splay,novels/5.txt,xviii,17,2
BST,novels/5.txt,good,15,121
Splay,novels/5.txt,good,12,121
BST,novels/5.txt,thine,11,16
Splay,novels/5.txt,thine,8,16
BST,novels/5.txt,if,6,218
Splay,novels/5.txt,if,8,218
BST,novels/5.txt,a,11,2101
Splay,novels/5.txt,a,6,2101
BST,novels/5.txt,his,8,920
Splay,novels/5.txt,his,6,920
BST,novels/5.txt,anon,16,3
Splay,novels/5.txt,anon,19,3
BST,novels/5.txt,some,8,132
Splay,novels/5.txt,some,12,132
BST,novels/5.txt,the,0,5305
Splay,novels/5.txt,the,1,5305
BST,novels/5.txt,in,9,1428
Splay,novels/5.txt,in,6,1428
BST,novels/5.txt,concerning,14,3
Splay,novels/5.txt,concerning,15,3
BST,novels/5.txt,takes,9,2
Splay,novels/5.txt,takes,16,2
BST,novels/5.txt,retaining,14,3
Splay,novels/5.txt,retaining,21,3
BST,novels/5.txt,mr,11,121
Splay,novels/5.txt,mr,12,121
BST,novels/5.txt,aspect,13,41
Splay,novels/5.txt,aspect,15,41
BST,novels/5.txt,governor,16,50
Splay,novels/5.txt,governor,10,50
BST,novels/5.txt,of,8,3257
Splay,novels/5.txt,of,3,3257
BST,novels/5.txt,silence,10,10
Splay,novels/5.txt,silence,16,10
BST,novels/5.txt,him,9,346
Splay,novels/5.txt,him,12,346
BST,novels/5.txt,much,4,91
Splay,novels/5.txt,much,10,91
BST,novels/5.txt,the,0,5305
Splay,novels/5.txt,the,5,5305
BST,novels/5.txt,was,9,941
Splay,novels/5.txt,was,4,941
BST,novels/5.txt,had,10,778
Splay,novels/5.txt,had,10,778
BST,novels/5.txt,of,8,3257
Splay,novels/5.txt,of,6,3257
BST,novels/5.txt,hover,16,1
Splay,novels/5.txt,hover,15,1
BST,novels/5.txt,of,8,3257
Splay,novels/5.txt,of,1,3257
BST,novels/5.txt,upon,8,177
Splay,novels/5.txt,upon,11,177
BST,novels/5.txt,little,12,236
Splay,novels/5.txt,little,14,236
BST,novels/5.txt,in,9,1428
Splay,novels/5.txt,in,2,1428
BST,novels/5.txt,while,13,80
Splay,novels/5.txt,while,13,80
BST,novels/5.txt,the,0,5305
Splay,novels/5.txt,the,6,5305
BST,novels/5.txt,since,8,54
Splay,novels/5.txt,since,12,54
BST,novels/5.txt,the,0,5305
Splay,novels/5.txt,the,1,5305
BST,novels/5.txt,her,12,964
Splay,novels/5.txt,her,7,964
BST,novels/5.txt,this,5,448
Splay,novels/5.txt,this,7,448
BST,novels/5.txt,assumed,16,7
Splay,novels/5.txt,assumed,12,7
BST,novels/5.txt,eagerness,18,1
Splay,novels/5.txt,eagerness,18,1
BST,novels/5.txt,mr,11,121
Splay,novels/5.txt,mr,10,121
BST,novels/5.txt,things,10,26
Splay,novels/5.txt,things,5,26
BST,novels/5.txt,that,4,1067
Splay,novels/5.txt,that,6,1067
BST,novels/5.txt,been,7,306
Splay,novels/5.txt,been,12,306
BST,novels/5.txt,against,11,37
Splay,novels/5.txt,against,16,37
BST,novels/5.txt,efficacy,18,4
Splay,novels/5.txt,efficacy,25,4
BST,novels/5.txt,hadst,15,6
Splay,novels/5.txt,hadst,10,6
BST,novels/5.txt,except,14,15
Splay,novels/5.txt,except,11,15
BST,novels/5.txt,thou,3,242
Splay,novels/5.txt,thou,13,242
BST,novels/5.txt,field,15,9
Splay,novels/5.txt,field,6,9
BST,novels/5.txt,and,5,2811
Splay,novels/5.txt,and,8,2811
BST,novels/5.txt,answered,12,67
Splay,novels/5.txt,answered,12,67
BST,novels/5.txt,one,12,238
Splay,novels/5.txt,one,13,238
BST,novels/5.txt,or,10,429
Splay,novels/5.txt,or,9,429
BST,novels/5.txt,stigma,18,5
Splay,novels/5.txt,stigma,14,5
BST,novels/5.txt,them,7,168
Splay,novels/5.txt,them,9,168
BST,novels/5.txt,dimmesdale,19,125
Splay,novels/5.txt,dimmesdale,21,125
BST,novels/5.txt,hester,11,413
Splay,novels/5.txt,hester,13,413
BST,novels/5.txt,from,19,311
Splay,novels/5.txt,from,12,311
BST,novels/5.txt,the,0,5305
Splay,novels/5.txt,the,6,5305
BST,novels/5.txt,to,2,1993
Splay,novels/5.txt,to,7,1993
BST,novels/5.txt,the,0,5305
Splay,novels/5.txt,the,1,5305
BST,novels/5.txt,documents,18,3
Splay,novels/5.txt,documents,20,3
BST,novels/5.txt,the,0,5305
Splay,novels/5.txt,the,2,5305
BST,novels/5.txt,the,0,5305
Splay,novels/5.txt,the,0,5305
BST,novels/5.txt,market,9,28
Splay,novels/5.txt,market,14,28
BST,novels/5.txt,interest,20,16
Splay,novels/5.txt,interest,14,16
BST,novels/5.txt,a,11,2101
Splay,novels/5.txt,a,7,2101
BST,novels/5.txt,s,6,524
Splay,novels/5.txt,s,12,524
BST,novels/5.txt,having,10,17
Splay,novels/5.txt,having,13,17
BST,novels/5.txt,my,6,300
Splay,novels/5.txt,my,14,300
BST,novels/5.txt,he,7,642
Splay,novels/5.txt,he,7,642
BST,novels/5.txt,of,8,3257
Splay,novels/5.txt,of,4,3257
BST,novels/5.txt,demeanor,23,8
Splay,novels/5.txt,demeanor,17,8
BST,novels/5.txt,glimmering,20,8
Splay,novels/5.txt,glimmering,12,8
BST,novels/5.txt,them,7,168
Splay,novels/5.txt,them,7,168
BST,novels/5.txt,but,6,494
Splay,novels/5.txt,but,14,494
BST,novels/5.txt,had,10,778
Splay,novels/5.txt,had,9,778
BST,novels/5.txt,achieved,17,4
Splay,novels/5.txt,achieved,14,4
BST,novels/5.txt,trunk,9,8
Splay,novels/5.txt,trunk,14,8
BST,novels/5.txt,and,5,2811
Splay,novels/5.txt,and,6,2811
BST,novels/5.txt,chillingworth,11,80
Splay,novels/5.txt,chillingworth,17,80
BST,novels/5.txt,inevitable,15,12
Splay,novels/5.txt,inevitable,22,12
BST,novels/5.txt,o,16,20
Splay,novels/5.txt,o,13,20
BST,novels/5.txt,prison,9,30
Splay,novels/5.txt,prison,19,30
BST,novels/5.txt,the,0,5305
Splay,novels/5.txt,the,2,5305
